Date,Price,Open,High,Low,Vol.,Change %
10/2/2017,93.13,92.71,93.35,92.71,0.20K,0.56%
9/29/2017,92.608,92.755,92.825,92.57,0.10K,-0.05%
9/28/2017,92.652,93,93.15,92.7,0.06K,-0.26%
9/27/2017,92.896,92.675,93.1,92.6,0.16K,0.42%
9/26/2017,92.511,92.175,92.76,92.175,0.22K,0.36%
9/25/2017,92.176,91.89,92.23,91.79,0.20K,0.51%
9/22/2017,91.707,91.7,91.7,91.35,0.09K,-0.09%
9/21/2017,91.789,92.13,92.19,91.655,0.17K,-0.28%
9/20/2017,92.051,91.275,92.215,91,0.09K,0.81%
9/19/2017,91.311,91.505,91.505,91.27,0.13K,-0.56%
9/18/2017,91.824,91.655,91.995,91.585,18.27K,0.19%
9/15/2017,91.653,91.775,91.94,91.36,33.90K,-0.26%
9/14/2017,91.889,92.165,92.42,91.805,38.97K,-0.42%
9/13/2017,92.273,91.63,92.285,91.475,30.96K,0.71%
9/12/2017,91.626,91.67,91.805,91.52,11.57K,0.01%
9/11/2017,91.618,91.19,91.735,91.165,20.37K,0.56%
9/8/2017,91.106,91.215,91.275,90.795,6.53K,-0.34%
9/7/2017,91.417,91.925,92,91.175,5.79K,-0.65%
9/6/2017,92.017,91.955,92.11,91.72,2.22K,0.03%
9/5/2017,91.986,92.395,92.445,91.91,2.23K,-0.59%
9/4/2017,92.529,92.45,92.45,92.17,0.78K,0.00%
9/1/2017,92.529,92.36,92.64,91.83,2.22K,0.15%
8/31/2017,92.393,92.63,93.06,92.355,1.27K,-0.22%
8/30/2017,92.598,92.075,92.665,91.975,1.04K,0.69%
8/29/2017,91.959,91.99,92.185,91.35,1.40K,0.03%
8/28/2017,91.93,92.15,92.26,91.905,0.80K,-0.59%
8/25/2017,92.477,93.05,93.175,92.15,1.17K,-0.56%
8/24/2017,93.002,92.9,93.1,92.9,0.10K,0.14%
8/23/2017,92.875,93.275,93.34,92.85,0.65K,-0.41%
8/22/2017,93.256,92.82,93.29,92.82,0.20K,0.47%
8/21/2017,92.817,93.175,93.28,92.735,0.27K,-0.37%
8/18/2017,93.159,93.44,93.44,93.08,0.22K,-0.19%
8/17/2017,93.334,93.195,93.765,93.015,0.62K,0.10%
8/16/2017,93.243,93.54,93.84,93.18,0.50K,-0.34%
8/15/2017,93.559,93.2,93.785,93.17,0.40K,0.48%
8/14/2017,93.115,92.815,93.19,92.775,0.22K,0.37%
8/11/2017,92.771,93.1,93.22,92.64,0.65K,-0.37%
8/10/2017,93.119,93.25,93.5,93.05,0.53K,-0.14%
8/9/2017,93.25,93.39,93.565,93.19,0.16K,-0.09%
8/8/2017,93.33,93.07,93.565,92.95,0.38K,0.22%
8/7/2017,93.129,93.15,93.23,93.01,0.21K,-0.11%
8/4/2017,93.229,92.49,93.425,92.435,0.94K,0.76%
8/3/2017,92.527,92.63,92.73,92.4,0.19K,0.01%
8/2/2017,92.519,92.74,92.8,92.23,0.28K,-0.21%
8/1/2017,92.711,92.6,92.775,92.46,0.42K,0.19%
7/31/2017,92.538,92.955,93.18,92.48,0.22K,-0.42%
7/28/2017,92.929,93.5,93.6,92.95,0.22K,-0.64%
7/27/2017,93.525,93.105,93.705,92.85,0.80K,0.24%
7/26/2017,93.3,93.72,93.88,93.05,0.50K,-0.40%
7/25/2017,93.673,93.665,93.725,93.235,0.11K,0.10%
7/24/2017,93.583,93.52,93.66,93.44,0.05K,0.13%
7/21/2017,93.464,93.9,93.955,93.49,0.15K,-0.47%
7/20/2017,93.902,94.395,94.77,93.68,0.20K,-0.50%
7/19/2017,94.373,94.285,94.47,94.28,0.06K,0.20%
7/18/2017,94.187,94.515,94.515,94.07,0.65K,-0.54%
7/17/2017,94.699,94.635,94.795,94.59,0.03K,-0.03%
7/14/2017,94.73,95.32,95.32,94.675,0.17K,-0.61%
7/13/2017,95.308,95.205,95.47,95.05,0.07K,0.00%
7/12/2017,95.312,95.235,95.515,95.095,0.05K,0.09%
7/11/2017,95.225,95.665,95.725,95.21,0.06K,-0.37%
7/10/2017,95.58,95.575,95.74,95.555,0.21K,-0.01%
7/7/2017,95.592,95.43,95.71,95.34,0.07K,0.24%
7/6/2017,95.365,95.83,95.885,95.35,0.06K,-0.50%
7/5/2017,95.849,95.68,96.065,95.625,0.06K,0.09%
7/4/2017,95.76,95.665,95.845,95.66,0.04K,0.00%
7/3/2017,95.76,95.205,95.78,95.205,0.13K,0.57%
6/30/2017,95.221,95.16,95.365,95.04,0.22K,0.06%
6/29/2017,95.166,95.5,95.515,95.11,0.13K,-0.38%
6/28/2017,95.529,95.925,96.035,95.47,0.35K,-0.35%
6/27/2017,95.868,96.93,96.93,95.865,0.15K,-1.07%
6/26/2017,96.901,96.735,96.895,96.58,0.08K,0.19%
6/23/2017,96.717,97.04,97.04,96.64,0.04K,-0.36%
6/22/2017,97.063,97.01,97.105,96.95,0.17K,0.07%
6/21/2017,96.996,97.195,97.2,96.96,0.04K,-0.21%
6/20/2017,97.202,97,97.3,96.93,0.04K,-0.06%
6/19/2017,97.264,96.85,97.285,96.75,18.12K,0.41%
6/16/2017,96.866,97.19,97.265,96.81,34.69K,-0.29%
6/15/2017,97.152,96.625,97.26,96.515,28.82K,0.58%
6/14/2017,96.591,96.725,96.81,96.02,21.43K,-0.09%
6/13/2017,96.677,96.91,96.975,96.65,10.61K,-0.17%
6/12/2017,96.846,97.02,97.02,96.75,9.94K,-0.17%
6/9/2017,97.014,97.03,97.225,96.9,5.64K,0.37%
6/8/2017,96.652,96.455,96.88,96.35,3.30K,0.18%
6/7/2017,96.478,96.315,96.72,96.215,1.81K,0.12%
6/6/2017,96.361,96.535,96.535,96.245,1.69K,-0.18%
6/5/2017,96.539,96.47,96.7,96.44,1.23K,0.09%
6/2/2017,96.45,96.96,97.025,96.385,2.09K,-0.50%
6/1/2017,96.936,96.74,97.07,96.66,0.55K,0.30%
5/31/2017,96.649,97.135,97.2,96.59,1.12K,-0.37%
5/30/2017,97.007,97.41,97.48,96.95,0.97K,-0.16%
5/29/2017,97.164,97.17,97.23,97.07,0.11K,0.00%
5/26/2017,97.164,96.99,97.28,96.795,0.48K,0.19%
5/25/2017,96.981,96.75,97.01,96.62,0.37K,0.03%
5/24/2017,96.952,97.145,97.175,96.77,1.04K,-0.12%
5/23/2017,97.069,96.615,97.11,96.52,0.60K,0.40%
5/22/2017,96.686,96.875,97.1,96.5,0.57K,-0.16%
5/19/2017,96.845,97.56,97.56,96.785,0.62K,-0.76%
5/18/2017,97.585,97.24,97.755,97.13,0.92K,0.31%
5/17/2017,97.282,97.775,97.825,97.155,3.03K,-0.53%
5/16/2017,97.803,98.575,98.575,97.775,0.71K,-0.81%
5/15/2017,98.606,98.805,98.93,98.485,0.30K,-0.34%
5/12/2017,98.941,99.35,99.365,98.85,0.57K,-0.38%
5/11/2017,99.315,99.385,99.565,99.19,0.26K,-0.05%
5/10/2017,99.369,99.16,99.39,99.085,0.35K,0.01%
5/9/2017,99.359,98.835,99.38,98.795,0.30K,0.61%
5/8/2017,98.756,98.265,98.845,98.265,0.30K,0.41%
5/5/2017,98.353,98.48,98.605,98.235,0.22K,-0.13%
5/4/2017,98.477,99.075,99.15,98.425,0.31K,-0.44%
5/3/2017,98.912,98.6,99.085,98.6,0.15K,0.24%
5/2/2017,98.674,98.78,98.92,98.66,0.24K,-0.10%
5/1/2017,98.775,98.685,98.895,98.585,0.09K,0.03%
4/28/2017,98.743,98.93,98.95,98.445,0.12K,-0.05%
4/27/2017,98.795,98.69,99.05,98.565,0.16K,0.04%
4/26/2017,98.76,98.555,99.045,98.46,0.12K,0.27%
4/25/2017,98.498,98.795,98.95,98.41,0.22K,-0.33%
4/24/2017,98.823,99,99.075,98.585,0.30K,-0.90%
4/21/2017,99.72,99.545,99.755,99.42,0.17K,0.20%
4/20/2017,99.525,99.585,99.585,99.16,0.09K,0.05%
4/19/2017,99.473,99.285,99.555,99.28,0.12K,0.23%
4/18/2017,99.244,100.14,100.14,99.2,0.14K,-0.79%
4/17/2017,100.034,100.28,100.28,99.765,0.23K,-0.26%
4/13/2017,100.298,99.875,100.32,99.775,0.23K,-0.24%
4/12/2017,100.541,100.465,100.555,99.84,0.12K,0.09%
4/11/2017,100.452,100.72,100.805,100.375,0.08K,-0.33%
4/10/2017,100.787,101.01,101.09,100.75,0.21K,-0.16%
4/7/2017,100.947,100.505,101,100.31,0.20K,0.53%
4/6/2017,100.415,100.165,100.5,100.165,0.09K,0.13%
4/5/2017,100.281,100.26,100.775,100.165,0.15K,0.01%
4/4/2017,100.266,100.16,100.4,100.16,0.07K,0.01%
4/3/2017,100.252,100.165,100.365,100.09,0.09K,0.19%
3/31/2017,100.058,100.17,100.28,100,0.28K,-0.07%
3/30/2017,100.125,99.775,100.205,99.65,0.15K,0.44%
3/29/2017,99.686,99.38,99.8,99.36,0.13K,0.30%
3/28/2017,99.389,98.93,99.45,98.795,0.16K,0.58%
3/27/2017,98.818,99.155,99.155,98.515,0.17K,-0.48%
3/24/2017,99.292,99.49,99.635,99.215,0.14K,-0.12%
3/23/2017,99.413,99.445,99.5,99.335,0.10K,0.10%
3/22/2017,99.318,99.42,99.54,99.245,0.16K,-0.15%
3/21/2017,99.464,99.85,99.93,99.37,0.14K,-0.61%
3/20/2017,100.074,99.93,100.11,99.7,0.08K,0.11%
3/17/2017,99.96,99.92,100.1,99.83,0.10K,-0.07%
3/16/2017,100.03,100.17,100.405,99.965,0.20K,-0.40%
3/15/2017,100.43,101.3,101.37,100.185,0.36K,-0.97%
3/14/2017,101.409,101.07,101.44,101.07,0.02K,0.21%
3/13/2017,101.195,101.16,101.265,100.865,22.84K,0.09%
3/10/2017,101.107,101.79,101.845,101.025,55.26K,-0.60%
3/9/2017,101.718,102.045,102.125,101.57,45.07K,-0.23%
3/8/2017,101.951,101.66,102.06,101.58,31.05K,0.26%
3/7/2017,101.685,101.625,101.785,101.4,6.45K,0.16%
3/6/2017,101.525,101.355,101.625,101.11,17.20K,0.09%
3/3/2017,101.433,101.995,102.19,101.225,10.49K,-0.66%
3/2/2017,102.104,101.735,102.16,101.71,1.87K,0.42%
3/1/2017,101.68,101.38,101.875,101.14,3.83K,0.62%
2/28/2017,101.049,101.165,101.3,100.705,1.25K,-0.03%
2/27/2017,101.079,101.04,101.22,100.625,0.99K,0.04%
2/24/2017,101.04,100.98,101.085,100.595,1.54K,0.04%
2/23/2017,100.998,101.27,101.345,100.8,1.24K,-0.12%
2/22/2017,101.124,101.28,101.63,101.085,0.80K,-0.15%
2/21/2017,101.28,100.99,101.53,100.99,0.50K,0.41%
2/20/2017,100.871,100.68,100.9,100.66,0.46K,0.00%
2/17/2017,100.871,100.45,100.87,100.39,0.40K,0.50%
2/16/2017,100.365,100.865,100.96,100.355,0.74K,-0.72%
2/15/2017,101.089,101.235,101.65,100.94,0.73K,-0.06%
2/14/2017,101.148,100.91,101.285,100.65,0.42K,0.26%
2/13/2017,100.885,100.78,101.025,100.51,0.43K,0.16%
2/10/2017,100.721,100.6,100.92,100.5,0.52K,0.16%
2/9/2017,100.562,100.22,100.58,100.05,0.46K,0.36%
2/8/2017,100.204,100.395,100.55,100,0.51K,0.03%
2/7/2017,100.175,99.92,100.58,99.86,0.88K,0.40%
2/6/2017,99.775,99.61,100.115,99.55,0.33K,0.02%
2/3/2017,99.752,99.79,100.035,99.45,0.72K,0.04%
2/2/2017,99.713,99.45,99.745,99.145,0.43K,0.18%
2/1/2017,99.533,99.535,99.925,99.42,0.44K,0.11%
1/31/2017,99.426,100.3,100.42,99.33,1.04K,-0.90%
1/30/2017,100.329,100.33,100.915,100.11,0.26K,-0.09%
1/27/2017,100.421,100.41,100.7,100.225,0.26K,0.15%
1/26/2017,100.275,99.69,100.615,99.68,0.59K,0.35%
1/25/2017,99.924,100.13,100.23,99.74,0.48K,-0.32%
1/24/2017,100.249,99.885,100.3,99.79,0.35K,0.21%
1/23/2017,100.04,100.575,100.605,99.885,0.29K,-0.54%
1/20/2017,100.58,100.94,101.37,100.65,0.23K,-0.45%
1/19/2017,101.039,101.33,101.54,100.875,0.48K,0.22%
1/18/2017,100.813,100.23,101.22,100.23,0.30K,0.59%
1/17/2017,100.22,101.34,101.34,100.145,1.06K,-0.89%
1/16/2017,101.118,101.32,101.645,101.245,0.07K,0.00%
1/13/2017,101.118,101.38,101.575,100.77,0.91K,-0.17%
1/12/2017,101.292,101.645,101.655,100.65,0.47K,-0.37%
1/11/2017,101.672,101.985,102.83,101.22,0.36K,-0.24%
1/10/2017,101.921,101.785,102.01,101.465,0.45K,0.08%
1/9/2017,101.844,102.16,102.37,101.79,0.14K,-0.29%
1/6/2017,102.139,101.47,102.18,101.42,0.26K,0.68%
1/5/2017,101.453,102.07,102.42,101.24,0.34K,-1.17%
1/4/2017,102.649,103.37,103.37,102.32,0.23K,-0.48%
1/3/2017,103.146,102.795,103.75,102.6,0.27K,0.87%
12/30/2016,102.256,102.255,102.48,101.97,0.26K,-0.42%
12/29/2016,102.686,103.135,103.19,102.61,0.10K,-0.52%
12/28/2016,103.219,102.93,103.495,102.9,0.06K,0.24%
12/27/2016,102.977,103.025,103.12,102.925,0.07K,0.00%
12/23/2016,102.972,102.95,103.145,102.9,0.07K,-0.09%
12/22/2016,103.066,102.895,103.095,102.62,0.09K,0.07%
12/21/2016,102.999,103.1,103.14,102.75,0.05K,-0.25%
12/20/2016,103.258,103.03,103.61,102.965,0.23K,0.15%
12/19/2016,103.1,102.82,103.155,102.5,24.74K,0.17%
12/16/2016,102.924,103.14,103.21,102.545,49.18K,-0.09%
12/15/2016,103.018,102.445,103.535,102.1,83.05K,1.27%
12/14/2016,101.728,100.95,102.305,100.635,31.44K,0.73%
12/13/2016,100.992,100.875,101.09,100.68,18.45K,0.06%
12/12/2016,100.929,101.58,101.7,100.75,12.35K,-0.57%
12/9/2016,101.505,101.015,101.655,100.955,4.83K,0.49%
12/8/2016,101.013,100.13,101.155,99.25,14.32K,0.87%
12/7/2016,100.141,100.44,100.495,100.06,5.80K,-0.25%
12/6/2016,100.395,100.08,100.485,99.88,3.61K,0.43%
12/5/2016,99.967,101.1,101.71,99.735,22.24K,-0.78%
12/2/2016,100.756,100.86,101.055,100.61,3.23K,-0.24%
12/1/2016,100.999,101.49,101.515,100.845,1.37K,-0.44%
